Destination,Flight Price,Departure,Return Trip,Route from Origin,Route from Destination
Madrid,€324,Sat Feb 22nd 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€324,Mon Feb 17th 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€324,Wed Feb 19th 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€325,Tue Mar 4th 2025,Sat Mar 15th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€325,Tue Feb 18th 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€325,Tue Feb 18th 2025,Sat Mar 15th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€325,Tue Feb 18th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€325,Tue Feb 18th 2025,Wed Mar 12th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€330,Wed Feb 5th 2025,Tue Mar 11th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€330,Wed Feb 5th 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€345,Sat Feb 22nd 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€345,Sat Feb 22nd 2025,Mon Mar 10th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€345,Tue Feb 25th 2025,Wed Mar 12th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€345,Tue Feb 25th 2025,Wed Mar 12th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€345,Wed Feb 26th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€345,Tue Feb 25th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€349,Tue Feb 25th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€350,Tue Feb 25th 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€350,Tue Feb 25th 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€352,Wed Feb 5th 2025,Wed Mar 12th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€352,Wed Feb 5th 2025,Thu Mar 6th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€360,Sat Feb 22nd 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€360,Tue Feb 25th 2025,Fri Mar 14th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€360,Sat Feb 22nd 2025,Fri Mar 14th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€365,Tue Feb 25th 2025,Sat Mar 22nd 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€365,Sat Feb 22nd 2025,Sat Mar 22nd 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€366,Tue Mar 4th 2025,Thu Mar 27th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€384,Wed Feb 5th 2025,Fri Mar 14th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€384,Wed Feb 5th 2025,Sat Mar 15th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€527,Mon Feb 24th 2025,Wed Mar 12th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€539,Tue Mar 4th 2025,Tue Mar 18th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€539,Tue Mar 4th 2025,Wed Mar 26th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€539,Fri Feb 28th 2025,Wed Mar 26th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€539,Tue Feb 25th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€539,Tue Mar 4th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€539,Fri Feb 28th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Madrid,€539,Fri Feb 28th 2025,Thu Mar 13th 2025,Frankfurt (FRA) → Madrid (MAD),Madrid (MAD) → Frankfurt (FRA)
Austria,€189,Tue Mar 4th 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€189,Tue Mar 4th 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€189,Tue Mar 4th 2025,Mon Mar 24th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€200,Tue Feb 18th 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€200,Tue Feb 18th 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€200,Tue Feb 18th 2025,Mon Mar 24th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€254.24,Fri Feb 21st 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€254.24,Fri Feb 21st 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€254.24,Fri Feb 21st 2025,Mon Mar 24th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€256.52,Mon Feb 17th 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€285.84,Fri Feb 21st 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€289.38,Sun Feb 23rd 2025,Sat Mar 22nd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€293.10,Sun Feb 23rd 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€304.80,Mon Mar 3rd 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€307.98,Sun Feb 23rd 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€308.48,Sun Mar 2nd 2025,Sat Mar 22nd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€311.10,Sun Feb 23rd 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€312.20,Sun Mar 2nd 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€313.68,Tue Mar 4th 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€314.78,Sun Feb 23rd 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€316.10,Sun Feb 23rd 2025,Sat Mar 29th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€316.10,Sun Feb 23rd 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€316.82,Mon Mar 3rd 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (HHN)
Austria,€317.96,Sun Feb 23rd 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€319.76,Sat Mar 1st 2025,Sat Mar 22nd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€319.82,Sun Mar 2nd 2025,Sat Mar 22nd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€320.24,Mon Feb 10th 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€323.10,Sun Feb 23rd 2025,Mon Mar 31st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€323.48,Sat Mar 1st 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€323.54,Sun Mar 2nd 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€327,Sun Mar 2nd 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€332.18,Tue Feb 11th 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€332.94,Sat Mar 1st 2025,Sat Mar 29th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€334.80,Mon Mar 3rd 2025,Mon Mar 31st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€335.20,Sun Mar 2nd 2025,Sat Mar 29th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€337.16,Mon Feb 24th 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€338.36,Sat Mar 1st 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€338.42,Sun Mar 2nd 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€341.48,Sat Mar 1st 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€341.54,Sun Mar 2nd 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€342.20,Sun Mar 2nd 2025,Mon Mar 31st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€345.16,Sat Mar 1st 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€346.48,Sat Mar 1st 2025,Sat Mar 29th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€346.48,Sat Mar 1st 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€346.54,Sun Mar 2nd 2025,Sat Mar 29th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€346.54,Sun Mar 2nd 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€348.34,Sat Mar 1st 2025,Mon Mar 17th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (HHN)
Austria,€350.24,Mon Feb 10th 2025,Mon Mar 31st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€351.10,Sun Feb 23rd 2025,Fri Apr 4th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€351.10,Sun Feb 23rd 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€351.10,Sun Feb 23rd 2025,Wed Apr 2nd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€353.10,Sun Feb 23rd 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€353.48,Sat Mar 1st 2025,Mon Mar 31st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€353.54,Sun Mar 2nd 2025,Mon Mar 31st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€354.60,Sat Feb 22nd 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€362.80,Mon Mar 3rd 2025,Fri Apr 4th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€362.80,Mon Mar 3rd 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€362.80,Mon Mar 3rd 2025,Wed Apr 2nd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€364.80,Mon Mar 3rd 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€367.16,Mon Feb 24th 2025,Mon Mar 31st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€370,Sun Feb 16th 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€370.20,Sun Mar 2nd 2025,Wed Apr 2nd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€370.20,Sun Mar 2nd 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€370.20,Sun Mar 2nd 2025,Fri Apr 4th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€372.20,Sun Mar 2nd 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€378,Tue Mar 4th 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€378.24,Mon Feb 10th 2025,Fri Apr 4th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€378.24,Mon Feb 10th 2025,Wed Apr 2nd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€378.24,Mon Feb 10th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€380.24,Mon Feb 10th 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€381.48,Sat Mar 1st 2025,Wed Apr 2nd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€381.48,Sat Mar 1st 2025,Fri Apr 4th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€381.48,Sat Mar 1st 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€381.54,Sun Mar 2nd 2025,Wed Apr 2nd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€381.54,Sun Mar 2nd 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€381.54,Sun Mar 2nd 2025,Fri Apr 4th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€383.48,Sat Mar 1st 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€383.54,Sun Mar 2nd 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€395.16,Mon Feb 24th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€395.16,Mon Feb 24th 2025,Wed Apr 2nd 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€400,Sun Feb 16th 2025,Mon Mar 31st 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€408.30,Sat Mar 1st 2025,Sun Mar 30th 2025,Frankfurt (HHN) → Vienna (VIE),Vienna (VIE) → Frankfurt (FRA)
Austria,€594,Sun Feb 23rd 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€594,Sun Feb 23rd 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€594,Sun Feb 23rd 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€594,Sun Feb 23rd 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€615,Thu Feb 20th 2025,Wed Mar 19th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€615,Thu Feb 27th 2025,Wed Mar 26th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€615,Sat Mar 1st 2025,Wed Mar 26th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€615,Thu Feb 27th 2025,Wed Mar 26th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€834,Sat Mar 1st 2025,Sat Mar 15th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€859,Sat Mar 1st 2025,Sun Mar 23rd 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€860,Thu Feb 27th 2025,Sat Mar 15th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€860,Thu Feb 27th 2025,Sat Mar 15th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€860,Thu Feb 27th 2025,Sat Mar 15th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€861,Sat Mar 1st 2025,Mon Mar 31st 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€862,Wed Mar 5th 2025,Sat Mar 15th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€862,Sun Mar 2nd 2025,Sat Mar 15th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€862,Sun Mar 2nd 2025,Sat Mar 15th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Austria,€862,Fri Feb 28th 2025,Sat Mar 15th 2025,Frankfurt (FRA) → Salzburg (SZG),Salzburg (SZG) → Frankfurt (FRA)
Rome,€150.77,Sat Feb 22nd 2025,Fri Mar 14th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€157.20,Sat Feb 22nd 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€157.20,Sat Feb 22nd 2025,Fri Mar 28th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€157.20,Sat Feb 22nd 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€157.20,Sat Feb 22nd 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€157.20,Sat Feb 22nd 2025,Sat Mar 29th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€157.20,Sat Feb 22nd 2025,Sat Mar 15th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€157.20,Sat Feb 22nd 2025,Sat Mar 22nd 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€158.43,Sat Feb 8th 2025,Fri Mar 14th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€160.12,Sat Feb 22nd 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€161.77,Sat Feb 22nd 2025,Sat Mar 8th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€164.86,Sat Feb 8th 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€164.86,Sat Feb 8th 2025,Fri Mar 28th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€164.86,Sat Feb 8th 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€164.86,Sat Feb 8th 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€164.86,Sat Feb 8th 2025,Sat Mar 29th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€164.86,Sat Feb 8th 2025,Sat Mar 15th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€164.86,Sat Feb 8th 2025,Sat Mar 22nd 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€167.79,Sat Feb 8th 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€169.41,Sun Feb 23rd 2025,Fri Mar 14th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€169.44,Sat Feb 8th 2025,Sat Mar 8th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€175.20,Sat Mar 1st 2025,Fri Mar 14th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€175.84,Sun Feb 23rd 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€175.84,Sun Feb 23rd 2025,Fri Mar 28th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€175.84,Sun Feb 23rd 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€175.84,Sun Feb 23rd 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€175.84,Sun Feb 23rd 2025,Sat Mar 29th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€175.84,Sun Feb 23rd 2025,Sat Mar 15th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€175.84,Sun Feb 23rd 2025,Sat Mar 22nd 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€177.96,Sat Feb 22nd 2025,Wed Apr 2nd 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (FRA)
Rome,€177.96,Sat Feb 22nd 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (FRA)
Rome,€177.96,Sat Feb 22nd 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (FRA)
Rome,€177.96,Sat Feb 22nd 2025,Mon Mar 31st 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (FRA)
Rome,€177.96,Sat Feb 22nd 2025,Mon Mar 31st 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (FRA)
Rome,€177.96,Sat Feb 22nd 2025,Tue Apr 1st 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (FRA)
Rome,€178.77,Sun Feb 23rd 2025,Mon Mar 10th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€180.41,Sun Feb 23rd 2025,Sat Mar 8th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€181.63,Sat Mar 1st 2025,Thu Apr 3rd 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€181.63,Sat Mar 1st 2025,Fri Mar 28th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€181.63,Sat Mar 1st 2025,Fri Mar 21st 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€181.63,Sat Mar 1st 2025,Fri Mar 7th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
Rome,€181.63,Sat Mar 1st 2025,Sat Mar 29th 2025,Frankfurt (HHN) → Rome (FCO),Rome (FCO) → Frankfurt (HHN)
